hip_pitch_delta,knee_pitch_delta,ankle_pitch_delta,joint_delta_l2,right_hip_pitch,right_knee_pitch,right_ankle_pitch,left_hip_pitch,left_knee_pitch,left_ankle_pitch,com_x,com_y,com_z,support_x_min,support_x_max,support_y_min,support_y_max,support_polygon_xy,com_signed_distance,com_inside_support,left_sole_roll,left_sole_pitch,right_sole_roll,right_sole_pitch,sole_tilt_max,candidate_valid
0.12,0.3,0.3,0.6235382907247958,-0.51,0.44999999999999996,-0.6100000000000001,0.51,-0.44999999999999996,0.6100000000000001,-0.0002911914833673742,-0.005422884482392139,0.34877910121516525,-0.1355597936994348,0.13470197699026432,0.1008553358587585,0.22709363583705144,"-0.135560,+0.106779;-0.045782,+0.100855;+0.044925,+0.100879;+0.134702,+0.106805;+0.124168,+0.227094;-0.125029,+0.227068",-0.10629026256424265,0,0.7158926667594071,-0.02465567560715933,0.7158932008008202,0.024651460873278765,0.7158932008008202,0
0.18,0.26,0.18,0.5145872132107443,-0.45,0.41000000000000003,-0.73,0.45,-0.41000000000000003,0.73,-0.0002911938192713626,-0.00371283430168619,0.34816449850763576,-0.13638795238825646,0.13553018211202802,0.10259451489893195,0.23806464073947137,"-0.136388,+0.107814;-0.046555,+0.102595;+0.045697,+0.102623;+0.135530,+0.107844;+0.126248,+0.238065;-0.127108,+0.238035",-0.1063215303747738,0,0.6165608714804929,-0.018487886320161597,0.6165610235829141,0.018485203781054445,0.6165610235829141,0
0.22,0.16,0.24,0.5130302135352264,-0.41000000000000003,0.31,-0.67,0.41000000000000003,-0.31,0.67,-0.00029115941880710356,-0.00332870708814319,0.3472447480108884,-0.13688123909884772,0.13602385573549824,0.10299983022617284,0.23847241699020272,"-0.136881,+0.108220;-0.047048,+0.103000;+0.046191,+0.103031;+0.136024,+0.108252;+0.126742,+0.238472;-0.127602,+0.238440",-0.10634395129948654,0,0.6165608714804927,-0.018487886320161687,0.6165610235829144,0.018485203781054296,0.6165610235829144,0
0.22,0.26,0.06,0.48908077042549936,-0.41000000000000003,0.41000000000000003,-0.8500000000000001,0.41000000000000003,-0.41000000000000003,0.8500000000000001,-0.00029120864867867284,-0.0023314451430453687,0.3481026610640577,-0.13678051764638596,0.13592265070829296,0.10400434682815575,0.24588857449622542,"-0.136781,+0.108623;-0.046908,+0.104004;+0.046050,+0.104035;+0.135923,+0.108655;+0.127709,+0.245889;-0.128569,+0.245857",-0.10635119686875376,0,0.5370694275381926,-0.014133260395823813,0.537069290394928,0.014131616048935581,0.5370694275381926,0
0.3,0.26,-0.16,0.6053098380168623,-0.33,0.41000000000000003,-1.07,0.33,-0.41000000000000003,1.07,-0.0002912381327061307,0.00033560425124543096,0.34829860641902677,-0.13721103362265705,0.13635298201666016,0.10667106761631051,0.2575746731865183,"-0.137211,+0.110170;-0.047282,+0.106671;+0.046424,+0.106706;+0.136353,+0.110205;+0.130132,+0.257575;-0.130992,+0.257539",-0.1063527459996444,0,0.3979037878007293,-0.00783971759788077,0.39790317728950825,0.007839468479596046,0.3979037878007293,0
0.26,0.24,-0.02,0.5011985634456667,-0.37,0.39,-0.93,0.37,-0.39,0.93,-0.00029121386797435224,-0.00115937923171921,0.3479417795748991,-0.13711357447096345,0.1362557082028729,0.1051771591043103,0.25127896109271375,"-0.137114,+0.109326;-0.047215,+0.105177;+0.046357,+0.105210;+0.136256,+0.109360;+0.128879,+0.251279;-0.129739,+0.251245",-0.10635307903191572,0,0.4774354766474464,-0.011223817039705167,0.4774351317701872,0.01122283757293561,0.4774354766474464,0
0.28,0.06,0.24,0.5283937925449163,-0.35,0.21,-0.67,0.35,-0.21,0.67,-0.0002911336312344449,-0.0022514636610236403,0.3463862793585997,-0.13753849512978705,0.1366814406327428,0.10413408091257495,0.24292712240883213,"-0.137538,+0.109057;-0.047685,+0.104134;+0.046828,+0.104168;+0.136681,+0.109093;+0.127927,+0.242927;-0.128786,+0.242891",-0.10640277864767889,0,0.5768180897459116,-0.016244050167873066,0.5768180954322739,0.01624190807233879,0.5768180954322739,0
0.2,0.26,0.12,0.4939635614091388,-0.43,0.41000000000000003,-0.79,0.43,-0.41000000000000003,0.79,-0.0002912013429921577,-0.0030159894468986944,0.3481245811878408,-0.13659318622390382,0.13573536510177753,0.10337248919272421,0.24216065849373286,"-0.136593,+0.108296;-0.046740,+0.103372;+0.045882,+0.103402;+0.135735,+0.108327;+0.126980,+0.242161;-0.127841,+0.242130",-0.10640327215194317,0,0.576818089745912,-0.01624405016787258,0.5768180954322744,0.01624190807233876,0.5768180954322744,0
0.28,0.16,0.06,0.4638965401897281,-0.35,0.31,-0.8500000000000001,0.35,-0.31,0.8500000000000001,-0.0002911830741920421,-0.001220519771586451,0.347203825546482,-0.13743946477908459,0.1365819265516065,0.10519388972409947,0.24994983966437628,"-0.137439,+0.109501;-0.047549,+0.105194;+0.046692,+0.105228;+0.136582,+0.109537;+0.128923,+0.249950;-0.129783,+0.249914",-0.10643172719867285,0,0.4973149066060279,-0.01215887141978796,0.4973146301269306,0.012157681345823011,0.4973149066060279,0
0.22,0.14,0.28,0.5411099703387474,-0.41000000000000003,0.29000000000000004,-0.63,0.41000000000000003,-0.29000000000000004,0.63,-0.0002911495072958728,-0.0035416492683224723,0.3471102218364094,-0.13685473617250463,0.13599744807893985,0.10288970526903121,0.23662203827774464,"-0.136855,+0.108255;-0.047032,+0.102890;+0.046175,+0.102920;+0.135997,+0.108287;+0.126457,+0.236622;-0.127317,+0.236590",-0.10644664626978352,0,0.6364300716837581,-0.019658591340593615,0.6364302983561493,0.019655622830874027,0.6364302983561493,0
0.3,0.3,-0.22,0.675869809948632,-0.33,0.44999999999999996,-1.1300000000000001,0.33,-0.44999999999999996,1.1300000000000001,-0.00029125673669677156,0.00065389241412357,0.3487768554743323,-0.13701126337949784,0.13615302541613514,0.10710369063880244,0.25905681597277536,"-0.137011,+0.110436;-0.047075,+0.107104;+0.046217,+0.107137;+0.136153,+0.110471;+0.130227,+0.259057;-0.131087,+0.259022",-0.106466661119591,0,0.37801752215001583,-0.007084406927337633,0.3780168470885293,0.007084312015480112,0.37801752215001583,0
0.18,0.24,0.22,0.5261178575186362,-0.45,0.39,-0.6900000000000001,0.45,-0.39,0.6900000000000001,-0.0002911841368970322,-0.003910674960079088,0.34801590394930226,-0.1363690364005091,0.13551135839407935,0.10257160094016077,0.23630152206906316,"-0.136369,+0.107937;-0.046547,+0.102572;+0.045689,+0.102600;+0.135511,+0.107966;+0.125971,+0.236302;-0.126831,+0.236272",-0.10649635938267098,0,0.6364300716837581,-0.019658591340593407,0.6364302983561494,0.019655622830874138,0.6364302983561494,0
0.3,0.06,0.18,0.5019960159204453,-0.33,0.21,-0.73,0.33,-0.21,0.73,-0.00029114205387047876,-0.0015321340006543504,0.3463799199776685,-0.1377241165585682,0.136867005152507,0.10495517909273945,0.24684437669225662,"-0.137724,+0.109574;-0.047852,+0.104955;+0.046995,+0.104991;+0.136867,+0.109611;+0.128653,+0.246844;-0.129513,+0.246807",-0.10650520741479713,0,0.5370694275381926,-0.014133260395823946,0.537069290394928,0.014131616048935295,0.5370694275381926,0
0.24,0.16,0.18,0.4808326112068523,-0.39,0.31,-0.73,0.39,-0.31,0.73,-0.0002911675080268206,-0.0026134529230027164,0.3472126582792224,-0.13708556485107024,0.13622812501397935,0.10387655357134266,0.24266723218947708,"-0.137086,+0.108800;-0.047232,+0.103877;+0.046375,+0.103909;+0.136228,+0.108833;+0.127473,+0.242667;-0.128333,+0.242634",-0.1065060570099771,0,0.5768180897459118,-0.01624405016787266,0.5768180954322741,0.016241908072338676,0.5768180954322741,0
0.28,0.22,-0.04,0.5067543783727971,-0.35,0.37,-0.9500000000000001,0.35,-0.37,0.9500000000000001,-0.0002912120909478368,-0.0006604760842598423,0.34779633469570237,-0.13727032006132475,0.13641249528667335,0.10583672118953477,0.253228554383305,"-0.137270,+0.109825;-0.047364,+0.105837;+0.046506,+0.105871;+0.136412,+0.109860;+0.129320,+0.253229;-0.130180,+0.253193",-0.10651426552009471,0,0.45755462421612536,-0.010324023363072357,0.4575542117606371,0.010323243371960313,0.45755462421612536,0
0.28,0.04,0.28,0.5628498911788116,-0.35,0.19,-0.63,0.35,-0.19,0.63,-0.0002911237366756751,-0.0024696421374454354,0.34626033366796793,-0.1375121533039617,0.1366551932139639,0.10403042882037351,0.24119219803180586,"-0.137512,+0.109103;-0.047669,+0.104030;+0.046812,+0.104065;+0.136655,+0.109139;+0.127635,+0.241192;-0.128494,+0.241157",-0.10651716165877367,0,0.5966902140058337,-0.01734955531386007,0.5966902924478198,0.017347148282053654,0.5966902924478198,0
0.26,0.16,0.12,0.4638965401897281,-0.37,0.31,-0.79,0.37,-0.31,0.79,-0.00029117539274578003,-0.0019106603180388665,0.347198930500573,-0.13727179124524155,0.1364142998118316,0.10460695863912114,0.24649374301425858,"-0.137272,+0.109226;-0.047399,+0.104607;+0.046542,+0.104640;+0.136414,+0.109261;+0.128201,+0.246494;-0.129061,+0.246459",-0.10653430454777188,0,0.5370694275381926,-0.014133260395824215,0.5370692903949283,0.014131616048935544,0.5370694275381926,0
0.24,0.3,-0.06,0.5499090833947008,-0.39,0.44999999999999996,-0.97,0.39,-0.44999999999999996,0.97,-0.0002912353325552303,-0.0012968450319877538,0.348548920261006,-0.13677846952274966,0.1359203613262399,0.10525268888759753,0.25135268157653234,"-0.136778,+0.109401;-0.046880,+0.105253;+0.046022,+0.105284;+0.135920,+0.109434;+0.128543,+0.251353;-0.129403,+0.251320",-0.10656516827578215,0,0.4774354766474466,-0.011223817039705066,0.4774351317701873,0.011222837572935821,0.4774354766474466,0
0.24,0.24,0.04,0.4833218389437829,-0.39,0.39,-0.87,0.39,-0.39,0.87,-0.0002912067569691969,-0.0018284301975677792,0.3479328874336403,-0.13695490723447956,0.13609708062357304,0.1047415556408456,0.24808944518817086,"-0.136955,+0.109205;-0.047073,+0.104742;+0.046216,+0.104773;+0.136097,+0.109239;+0.128159,+0.248089;-0.129019,+0.248056",-0.10658591566480831,0,0.517192895068815,-0.013128814463163734,0.5171926878283555,0.013127402733424616,0.517192895068815,0
0.18,0.22,0.26,0.5447935388750494,-0.45,0.37,-0.65,0.45,-0.37,0.65,-0.0002911742992441232,-0.004115836187010739,0.3478724773064953,-0.1363449981268432,0.13548741476436116,0.10248737918955415,0.23442360546507168,"-0.136345,+0.107995;-0.046533,+0.102487;+0.045676,+0.102515;+0.135487,+0.108025;+0.125693,+0.234424;-0.126553,+0.234394",-0.10661719543168512,0,0.6562978291487784,-0.020861205867458977,0.6562981313025492,0.02085794103548278,0.6562981313025492,0
0.3,0.14,0.04,0.47159304490206383,-0.33,0.29000000000000004,-0.87,0.33,-0.29000000000000004,0.87,-0.00029118152684661164,-0.0007187930987101916,0.34706833730607106,-0.13759518205269214,0.13673768289036536,0.1058830969643331,0.2519875023640809,"-0.137595,+0.110032;-0.047697,+0.105883;+0.046839,+0.105919;+0.136738,+0.110069;+0.129361,+0.251988;-0.130220,+0.251951",-0.10661973475711922,0,0.4774354766474466,-0.0112238170397054,0.4774351317701875,0.011222837572935495,0.4774354766474466,0
0.3,0.2,-0.06,0.5169139193328034,-0.33,0.35,-0.97,0.33,-0.35,0.97,-0.0002912104074218013,-0.0001628747016127358,0.3476627258230798,-0.1374196667863668,0.1365618834484754,0.1064713939571105,0.2550943184438445,"-0.137420,+0.110298;-0.047505,+0.106471;+0.046647,+0.106506;+0.136562,+0.110334;+0.129757,+0.255094;-0.130617,+0.255058",-0.10665186493158264,0,0.4376723727490308,-0.009459848534887317,0.43767189351232166,0.009459256809232415,0.4376723727490308,0
0.2,0.24,0.16,0.4963869458396343,-0.43,0.39,-0.75,0.43,-0.39,0.75,-0.00029119189283875806,-0.0032042626278462067,0.34797021241512843,-0.13658218471883182,0.13572445216177595,0.10344165240640107,0.24059864843591788,"-0.136582,+0.108514;-0.046739,+0.103442;+0.045881,+0.103471;+0.135724,+0.108545;+0.126704,+0.240599;-0.127564,+0.240568",-0.10666061475486704,0,0.5966902140058341,-0.017349555313860055,0.5966902924478202,0.017347148282053873,0.5966902924478202,0
0.14,0.3,0.24,0.5782732917920385,-0.49,0.44999999999999996,-0.67,0.49,-0.44999999999999996,0.67,-0.00029119935562659866,-0.004705008263186568,0.34869700942886167,-0.13580599005429672,0.13494811181427177,0.10196162845187837,0.2320489269303748,"-0.135806,+0.107611;-0.046005,+0.101962;+0.045148,+0.101987;+0.134948,+0.107638;+0.124903,+0.232049;-0.125764,+0.232022",-0.10667927504243523,0,0.676164163479766,-0.02209525292635269,0.6761645420253046,0.02209168153603436,0.6761645420253046,0
0.18,0.2,0.3,0.5699122739510003,-0.45,0.35,-0.6100000000000001,0.45,-0.35,0.6100000000000001,-0.0002911643102475807,-0.004328235920725786,0.34773427594795975,-0.13631584718224796,0.135458360800006,0.1023418833346898,0.2324316420691001,"-0.136316,+0.107991;-0.046515,+0.102342;+0.045658,+0.102370;+0.135458,+0.108020;+0.125413,+0.232432;-0.126273,+0.232402",-0.1066839901887857,0,0.6761641634797663,-0.022095252926352015,0.6761645420253044,0.022091681536034358,0.6761645420253044,0
0.22,0.24,0.1,0.4816637831516918,-0.41000000000000003,0.39,-0.81,0.41000000000000003,-0.39,0.81,-0.00029119943246506535,-0.0025101169767738738,0.3479424508309684,-0.13677762969809565,0.13591984763053308,0.10416404546715181,0.24452874185639895,"-0.136778,+0.108936;-0.046915,+0.104164;+0.046057,+0.104195;+0.135920,+0.108968;+0.127434,+0.244529;-0.128294,+0.244497",-0.1066894781112023,0,0.5569444941454378,-0.0151718098764236,0.5569444279734695,0.015169922042417053,0.5569444941454378,0
0.24,0.14,0.22,0.5011985634456667,-0.39,0.29000000000000004,-0.6900000000000001,0.39,-0.29000000000000004,0.6900000000000001,-0.0002911578151375633,-0.002817107366921834,0.34707205457542417,-0.13706715202401767,0.1362098039064414,0.10385700313050106,0.24101646041867492,"-0.137067,+0.108930;-0.047224,+0.103857;+0.046367,+0.103889;+0.136210,+0.108963;+0.127189,+0.241016;-0.128049,+0.240983",-0.10669004315412195,0,0.5966902140058346,-0.01734955531385977,0.5966902924478201,0.017347148282053516,0.5966902924478201,0
0.3,0.04,0.22,0.5291502622129182,-0.33,0.19,-0.6900000000000001,0.33,-0.19,0.6900000000000001,-0.000291132365972855,-0.0017412764264333814,0.34624753206433784,-0.13770623634880583,0.13684921596524358,0.10493902344636227,0.245308592703748,"-0.137706,+0.109711;-0.047843,+0.104939;+0.046986,+0.104974;+0.136849,+0.109748;+0.128363,+0.245309;-0.129223,+0.245272",-0.10669805635966477,0,0.5569444941454378,-0.015171809876423624,0.5569444279734695,0.015169922042416172,0.5569444941454378,0
0.26,0.28,-0.08,0.5520869496736904,-0.37,0.43000000000000005,-0.99,0.37,-0.43000000000000005,0.99,-0.00029123339422056505,-0.0007989117637612449,0.3483926167110579,-0.13693939485207515,0.13608132938397938,0.10590932214946722,0.25329934587537795,"-0.136939,+0.109898;-0.047033,+0.105909;+0.046175,+0.105942;+0.136081,+0.109931;+0.128989,+0.253299;-0.129849,+0.253266",-0.10672439576477982,0,0.4575546242161255,-0.010324023363072013,0.4575542117606375,0.010323243371960717,0.4575546242161255,0
0.14,0.28,0.28,0.5939696961966999,-0.49,0.43000000000000005,-0.63,0.49,-0.43000000000000005,0.63,-0.0002911894484187749,-0.00490946002483713,0.34855002024944365,-0.13577932503735682,0.1349215430750879,0.10184212768752825,0.23003097354327218,"-0.135779,+0.107630;-0.045990,+0.101842;+0.045133,+0.101867;+0.134922,+0.107657;+0.124630,+0.230031;-0.125491,+0.230004",-0.1067641358305071,0,0.6960290993947756,-0.02336024327516492,0.6960295552385066,0.023356355209818245,0.6960295552385066,0
0.28,0.14,0.1,0.46475800154489005,-0.35,0.29000000000000004,-0.81,0.35,-0.29000000000000004,0.81,-0.00029117382373358773,-0.0014054875587802055,0.34705085274049036,-0.13743782803524468,0.13658037445798624,0.1053508619203398,0.24870130851124514,"-0.137438,+0.109815;-0.047556,+0.105351;+0.046699,+0.105385;+0.136580,+0.109850;+0.128642,+0.248701;-0.129502,+0.248666",-0.10677356012504811,0,0.5171928950688149,-0.013128814463164128,0.517192687828355,0.013127402733424536,0.5171928950688149,0
0.26,0.22,0.02,0.48249352327259276,-0.37,0.37,-0.89,0.37,-0.37,0.89,-0.00029120495650034067,-0.0013263346906261155,0.3477747869798916,-0.13712208647354462,0.13626430018356864,0.10545386070854948,0.250208090099535,"-0.137122,+0.109761;-0.047232,+0.105454;+0.046374,+0.105487;+0.136264,+0.109795;+0.128605,+0.250208;-0.129465,+0.250174",-0.1067966512613615,0,0.4973149066060281,-0.012158871419787755,0.4973146301269309,0.012157681345823254,0.4973149066060281,0
0.26,0.14,0.16,0.4749736834815167,-0.37,0.29000000000000004,-0.75,0.37,-0.29000000000000004,0.75,-0.0002911659202944527,-0.0021049870036240815,0.34705217651561326,-0.13726167055601576,0.13640426730077698,0.10467647645172981,0.24504368249400932,"-0.137262,+0.109449;-0.047399,+0.104676;+0.046541,+0.104710;+0.136404,+0.109483;+0.127918,+0.245044;-0.128778,+0.245009",-0.10679803625170706,0,0.5569444941454377,-0.015171809876423603,0.5569444279734697,0.01516992204241653,0.5569444941454377,0
0.24,0.12,0.26,0.5283937925449163,-0.39,0.27,-0.65,0.39,-0.27,0.65,-0.00029114797735376125,-0.003027868824729872,0.3469369059354192,-0.1370433677146034,0.13618611355845017,0.10377813084657267,0.23925150489309022,"-0.137043,+0.108998;-0.047210,+0.103778;+0.046353,+0.103810;+0.136186,+0.109031;+0.126904,+0.239252;-0.127764,+0.239218",-0.106821807994482,0,0.616560871480493,-0.018487886320161996,0.6165610235829144,0.018485203781054362,0.6165610235829144,0
0.3,0.02,0.26,0.5621387729022078,-0.33,0.16999999999999998,-0.65,0.33,-0.16999999999999998,0.65,-0.00029112254379650793,-0.0019573009417453665,0.34612087763612864,-0.13768274405346453,0.1368258167984825,0.10486562680794115,0.24365942180890732,"-0.137683,+0.109789;-0.047829,+0.104866;+0.046973,+0.104901;+0.136826,+0.109826;+0.128071,+0.243659;-0.128930,+0.243623",-0.10684053919887211,0,0.5768180897459116,-0.016244050167872625,0.5768180954322742,0.016241908072338836,0.5768180954322742,0
0.22,0.3,0.0,0.5261178575186362,-0.41000000000000003,0.44999999999999996,-0.91,0.41000000000000003,-0.44999999999999996,0.91,-0.00029122858472406245,-0.001953665538820309,0.34854264208770513,-0.13662001986237665,0.13576194753143614,0.10488420844736754,0.24823031779442772,"-0.136620,+0.109348;-0.046739,+0.104884;+0.045881,+0.104914;+0.135762,+0.109379;+0.127824,+0.248230;-0.128684,+0.248199",-0.10685291201772476,0,0.5171928950688148,-0.013128814463163501,0.5171926878283554,0.013127402733424528,0.5171928950688148,0
0.28,0.26,-0.1,0.5585696017507576,-0.35,0.41000000000000003,-1.01,0.35,-0.41000000000000003,1.01,-0.00029123154953189875,-0.00030206181709291086,0.3482481320398394,-0.13709292632407974,0.1362349035261393,0.10654190408699758,0.25516301893727933,"-0.137093,+0.110368;-0.047178,+0.106542;+0.046320,+0.106575;+0.136235,+0.110403;+0.129430,+0.255163;-0.130290,+0.255129",-0.10686065572619004,0,0.43767237274903126,-0.009459848534887502,0.43767189351232166,0.009459256809232533,0.43767237274903126,0
0.2,0.22,0.2,0.5067543783727971,-0.43,0.37,-0.71,0.43,-0.37,0.71,-0.0002911822841918512,-0.0033999225638678653,0.3478209953912689,-0.13656598734801334,0.13570834575239454,0.103449991120843,0.23892095295238314,"-0.136566,+0.108670;-0.046733,+0.103450;+0.045875,+0.103479;+0.135708,+0.108701;+0.126426,+0.238921;-0.127286,+0.238890",-0.10686451363195594,0,0.6165608714804929,-0.01848788632016179,0.6165610235829144,0.018485203781054515,0.6165610235829144,0
0.24,0.1,0.3,0.561426753904728,-0.39,0.25,-0.6100000000000001,0.39,-0.25,0.6100000000000001,-0.00029113799861039356,-0.0032456529946538375,0.3468072664168615,-0.1370142214362342,0.13615706344582906,0.1036399682674194,0.2373730715714008,"-0.137014,+0.109005;-0.047192,+0.103640;+0.046335,+0.103671;+0.136157,+0.109038;+0.126617,+0.237373;-0.127476,+0.237340",-0.10690129882659731,0,0.6364300716837581,-0.019658591340593615,0.6364302983561493,0.01965562283087404,0.6364302983561493,0
0.16,0.3,0.18,0.5440588203494178,-0.47,0.44999999999999996,-0.73,0.47,-0.44999999999999996,0.73,-0.00029120700122547136,-0.003998938035782238,0.34863203345079163,-0.13603560484369545,0.1351776703379647,0.10291517319265031,0.23664340564326064,"-0.136036,+0.108280;-0.046213,+0.102915;+0.045355,+0.102942;+0.135178,+0.108308;+0.125637,+0.236643;-0.126498,+0.236615",-0.10692734866411337,0,0.6364300716837581,-0.019658591340593536,0.6364302983561494,0.019655622830874585,0.6364302983561494,0
